fulcrum_id,q1_site,q2_district,survey_site,deidentified_village,q6_communities,q7_protected_area,q8_travel_time_muncipal_admin,q9_public_trans_freq,q10_time_dist_headquarter,q11_walk_time_all_weather_road,q12_travel_time_higher_secondary,q13_subcenter_walk_time,q14_phc_travel_time,q15_taluk_hosp,q16_priv_clinic,q17_priv_hospital,q18_regular_electric,q19_solar_supply,q20_avg_pow_sup,q21_drinking_water_yard,q22_no_public_tanks,hand_pump,spring_water,q24_surface,q25_water_collect_time,q26_ro_plant,q27_non_tribal,q28_tribal_population,latitude,longitude
71d405a6-63f2-4deb-9b30-2a64e9ebdb20,South karnataka,Chamarajanagar,MM Hills,MM HillsF271,mix,Outside,150,0,210,0,45,45,60,150,30,150,100,0,15,0,9,,0,0,5,0,552.0,50,11.8559,77.26846
8b9e6b93-fe44-4c0e-bb96-52f73694b745,South karnataka,Chamarajanagar,MM Hills,MM HillsM826,non tribal,Outside,60,4,180,10,30,20,30,60,45,60,100,0,24,0,5,2.0,0,0,8,0,1368.0,0,12.0960741,77.4736998
51e6ee3f-bd18-4622-846d-41834bf3e871,South karnataka,Chamarajanagar,MM Hills,MM HillsR955,non tribal,Inside,90,4,240,30,50,60,60,90,45,45,100,0,24,60,6,,0,0,60,10,1385.0,0,12.0440983,77.5014732
5741c56e-996c-4787-b59e-5b2ae206c0a8,South karnataka,Chamarajanagar,BR Hills,BR HillsZ818,non tribal,Inside,60,2,100,10,30,15,50,75,15,60,100,0,18,100,5,,0,0,5,0,450.0,0,11.98362,77.14121
ec185a94-afc2-4a2f-a440-65ee9892d914,South karnataka,Chamarajanagar,BR Hills,BR HillsX435,tribal,Inside,180,0,180,15,180,240,165,180,150,120,0,0,0,0,1,,0,100,20,0,0.0,32,11.85206,77.13386
278309c9-96a7-4c93-86c1-efe31b28b3c2,South karnataka,Chamarajanagar,BR Hills,BR HillsK349,tribal,Inside,105,1,105,15,75,30,75,105,75,105,0,0,0,0,2,,0,50,10,0,0.0,211,11.900156,77.133951
9aa639fa-42ab-4ed2-be48-31b89b48f16a,South karnataka,Chamarajanagar,MM Hills,MM HillsZ749,tribal,Inside,120,0,240,20,20,20,120,120,120,120,95,5,24,0,0,2.0,70,30,15,0,60.0,200,12.1144247369827,77.610030596116
80f980fd-08d7-48e4-a970-13b419a9b132,South karnataka,Chamarajanagar,BR Hills,BR Hills`278,mix,Outside,60,5,120,0,15,120,15,60,60,45,85,0,16,0,11,,0,0,5,0,495.0,167,11.94917,77.25266
fea8b331-ec16-48aa-a024-7f7c4d8df346,South karnataka,Chamarajanagar,MM Hills,MM Hills\306,tribal,Inside,150,0,270,20,40,30,120,150,120,150,90,10,24,50,8,6.0,0,0,15,0,0.0,120,12.1071398733422,77.62332582111782
f24cf1cc-4351-4e3f-b27a-9978c40d7926,South karnataka,Chamarajanagar,BR Hills,BR HillsW438,mix,Outside,75,2,75,0,75,75,30,75,30,75,90,0,9,25,10,,0,0,10,0,80.0,1000,11.8307,77.0635
104a8db7-884f-495d-a56d-72087d1264d3,South karnataka,Chamarajanagar,BR Hills,BR Hills`426,non tribal,Outside,30,10,60,0,15,30,15,20,30,30,100,0,22,100,5,,0,0,5,0,1166.0,0,12.07159,77.07145
1a90e39f-1806-41f9-8b3a-1deea606db88,South karnataka,Chamarajanagar,BR Hills,BR HillsN536,non tribal,Outside,30,4,60,0,30,90,30,40,30,30,100,0,22,100,8,,0,0,5,0,505.0,0,12.05738,77.0599
fb4eb264-953b-4003-9276-7783150d55a1,South karnataka,Chamarajanagar,BR Hills,BR Hills\805,non tribal,Outside,30,20,30,0,10,10,10,30,10,30,90,0,21,80,50,,0,0,5,0,3800.0,0,11.92894,77.00669
4120f0a4-152e-4761-a8ae-83b5ba19aae1,South karnataka,Chamarajanagar,BR Hills,BR HillsQ917,non tribal,Outside,25,7,60,0,10,10,10,30,5,30,99,0,12,100,3,,0,0,5,0,2293.0,200,11.99867,77.04374
fb776140-26bc-419a-be3d-20b79033ae6e,South karnataka,Chamarajanagar,BR Hills,BR HillsW476,non tribal,Outside,45,4,105,0,5,30,20,45,45,30,100,0,22,100,7,,0,0,5,2,1700.0,0,12.0875,77.23836
96b49a1e-0e7a-4aa8-8aa4-86bb5a3c41a1,South karnataka,Chamarajanagar,MM Hills,MM HillsO956,non tribal,Outside,50,5,170,5,20,20,50,50,50,50,95,5,24,60,5,5.0,0,0,10,0,915.0,0,12.0783494,77.3637718
58ba6fb1-dcb4-4b26-9778-24a8b209807b,South karnataka,Chamarajanagar,BR Hills,BR HillsD233,non tribal,Outside,30,4,30,0,15,60,15,30,15,30,100,0,24,100,5,,0,0,5,0,555.0,0,11.83966,76.98471
6f6ffeaa-4e4d-45d7-802d-506fc88a76cd,South karnataka,Chamarajanagar,MM Hills,MM HillsZ901,mix,Outside,70,12,190,10,30,30,70,70,70,70,80,20,24,30,15,9.0,0,0,10,0,400.0,350,12.2586092,77.2823593
dc289595-7c03-4d8c-a6e3-2799811cc347,South karnataka,Chamarajanagar,MM Hills,MM HillsR385,non tribal,Outside,90,3,150,0,30,5,30,90,90,90,100,0,19,80,8,,0,0,5,0,1350.0,0,12.05399,77.25265
a0166dc4-8700-4fa7-9538-7053f0b5cd5c,South karnataka,Chamarajanagar,MM Hills,MM Hillsb946,non tribal,Outside,200,0,360,60,80,80,80,200,170,170,0,100,0,0,2,2.0,0,0,15,0,70.0,0,12.1183314922114,77.627218468627
20ed6552-307c-454b-8b97-9f2403d532a3,South karnataka,Chamarajanagar,BR Hills,BR HillsO640,non tribal,Outside,60,1,120,0,60,15,20,60,20,60,100,0,24,90,5,,0,0,5,0,300.0,0,12.16481,77.18775
5517fc1b-213e-43ee-a479-5a9dd471675b,South karnataka,Chamarajanagar,MM Hills,MM HillsT713,mix,Outside,30,7,210,10,30,30,40,40,40,40,100,30,24,90,11,,0,0,5,10,1358.0,7,12.1319747,77.3158018
1bf7f012-2c5d-4f08-aecc-3d9ddc08f499,South karnataka,Chamarajanagar,MM Hills,MM HillsR337,mix,Inside,120,2,300,15,45,45,70,120,70,70,100,25,18,10,7,5.0,0,0,30,0,837.0,733,12.02736,77.35509
fa1196ef-6dcf-44e7-88a7-40db3ec26652,South karnataka,Chamarajanagar,BR Hills,BR HillsM844,mix,Outside,50,2,100,0,20,60,45,60,20,50,100,0,15,75,7,,0,0,5,0,550.0,140,12.00466,77.07112
3760f4cd-fefb-4c46-977f-0909a43b6617,South karnataka,Chamarajanagar,BR Hills,BR Hills_109,non tribal,Outside,60,1,60,0,30,45,30,60,30,60,100,0,21,50,3,,0,0,5,0,110.0,0,11.89522,77.01543
32b77d67-04f6-42fd-b25d-d60819ac5bfe,South karnataka,Chamarajanagar,BR Hills,BR Hillsa894,non tribal,Outside,45,9,45,0,20,10,15,45,15,45,100,0,22,50,20,,0,0,5,0,1800.0,0,11.92102,77.01191
fcb59a51-408b-407c-ac1a-0668f5730ce3,South karnataka,Chamarajanagar,MM Hills,MM HillsL841,non tribal,Outside,60,4,120,30,30,0,0,60,60,60,90,0,24,80,2,,0,0,5,10,1291.0,0,11.9317627,77.3444104
e8d9b406-4bf3-44e6-979f-868787e405e6,South karnataka,Chamarajanagar,BR Hills,BR HillsQ386,non tribal,Outside,45,4,105,0,20,40,30,45,45,45,100,0,18,80,7,,0,0,5,0,355.0,0,12.05759,77.23618
baa071fb-3d5a-490a-91f0-7a68303f32ae,South karnataka,Chamarajanagar,BR Hills,BR HillsZ836,non tribal,Outside,30,20,90,0,5,5,5,30,5,30,75,0,22,80,30,,0,0,5,5,7000.0,0,12.15344,77.2081
743a6ab2-0090-4566-9f19-435d45e384e0,South karnataka,Chamarajanagar,BR Hills,BR HillsB956,non tribal,Outside,60,0,60,0,30,30,30,60,30,60,100,0,24,80,8,,0,0,5,0,500.0,0,11.87364,76.99343
f813ced5-daca-4b70-bbb4-85261736c5ce,South karnataka,Chamarajanagar,MM Hills,MM Hills@820,tribal,Inside,170,0,290,15,35,35,145,160,160,170,80,10,24,40,8,2.0,0,0,15,0,0.0,60,12.1075127471295,77.6188749646598
eae1025c-f9a8-43d0-bafe-f465a95962e2,South karnataka,Chamarajanagar,MM Hills,MM HillsX820,non tribal,Outside,30,15,150,10,0,0,30,30,30,30,100,10,24,80,7,8.0,0,0,10,20,1300.0,0,12.0846984,77.3671949
58858095-eed5-4487-aa9b-0e17c307e69b,South karnataka,Chamarajanagar,MM Hills,MM HillsH713,mix,Outside,60,3,320,30,90,70,120,120,60,90,90,0,24,0,12,,0,0,10,0,815.0,19,11.8136716,77.3330378
abd214e4-dda8-43d3-872f-e2bb4f85dd74,South karnataka,Chamarajanagar,BR Hills,BR HillsE722,mix,Outside,105,3,165,0,15,120,30,105,20,105,100,0,15,0,2,,0,0,5,0,4.0,55,11.85977,77.23947
308781d0-3ed9-4334-845f-bafad1009396,South karnataka,Chamarajanagar,BR Hills,BR Hills\957,non tribal,Outside,30,0,90,0,30,60,60,30,30,30,100,0,12,100,12,,0,0,5,0,1477.0,1024,12.00145,77.06593
fcbff3a0-0df6-4858-abfe-36f4f601d76c,South karnataka,Chamarajanagar,MM Hills,MM HillsL503,mix,Inside,120,1,300,5,45,90,90,120,90,120,100,15,24,0,8,5.0,0,0,0,0,136.0,430,12.2519815,77.3472073
4b0fd7b6-b48d-4e6a-884e-d6b2c05193b5,South karnataka,Chamarajanagar,BR Hills,BR HillsS699,mix,Outside,20,6,60,0,30,30,30,30,30,30,100,0,19,80,20,,0,0,5,0,1839.0,300,12.05254,77.05457
fb5f0268-d910-4162-9e86-3ce1f0d996b1,South karnataka,Chamarajanagar,BR Hills,BR Hillsb421,non tribal,Outside,30,4,90,0,0,0,0,35,30,30,100,0,18,90,17,,0,0,5,0,2115.0,160,12.05681,77.07952
6cfd0dc8-79b0-4a76-8fe5-3c9d130baf98,South karnataka,Chamarajanagar,BR Hills,BR Hillsa770,tribal,Outside,45,2,45,0,15,30,15,45,15,30,20,0,9,0,2,,0,0,5,0,0.0,245,11.78664,77.06889
bd36dba2-36b4-4d71-9f47-9861d0348485,South karnataka,Chamarajanagar,BR Hills,BR HillsB296,tribal,Inside,165,0,165,90,105,105,150,165,105,165,0,100,3,0,0,,0,100,45,0,0.0,1500,11.92335,77.1847
b116db41-2cb2-450c-84e6-630513d95900,South karnataka,Chamarajanagar,MM Hills,MM Hills]811,non tribal,Inside,180,0,300,20,0,30,90,180,0,60,100,0,24,100,0,,0,0,0,50,2006.0,0,12.0530558,77.6981708
82f731da-9153-40f8-b1e4-adc623aabe11,South karnataka,Chamarajanagar,MM Hills,MM Hillsc601,mix,Inside,150,0,300,10,45,45,45,150,90,90,90,10,10,0,0,2.0,0,60,45,0,20.0,229,12.044,77.61028
beefc631-64b0-449e-b8bf-75b18d1a4c42,South karnataka,Chamarajanagar,BR Hills,BR HillsN472,mix,Outside,90,4,150,0,5,5,20,90,5,90,100,0,15,30,6,,0,0,5,0,467.0,400,11.85728,77.02557
ac5fa05b-8617-46f4-b3da-2a0e899db643,South karnataka,Chamarajanagar,BR Hills,BR HillsK283,mix,Outside,15,20,60,0,0,0,10,30,20,20,100,0,19,90,20,,0,0,5,0,3448.0,604,12.03328,77.05428
d7c6145c-11b7-4774-835e-6e9249a0dcf1,South karnataka,Chamarajanagar,MM Hills,MM HillsC162,mix,Outside,60,6,180,10,20,30,30,60,60,60,100,10,24,90,8,,0,0,10,10,1364.0,0,12.0078107,77.3473464
20ecdca8-0803-46d0-b503-8fa4fc89b493,South karnataka,Chamarajanagar,BR Hills,BR Hills]904,non tribal,Outside,30,12,90,0,10,45,10,30,30,30,100,0,24,100,13,,0,0,5,0,1800.0,0,12.17604,77.15236
a889a83d-d462-4c5f-982c-8396554fcbca,South karnataka,Chamarajanagar,BR Hills,BR HillsH976,mix,Outside,180,2,240,0,90,5,120,180,90,180,100,0,15,50,2,,0,0,15,0,551.0,22,11.84703,77.22512
25acce27-2416-4620-9ce5-74fdf7d5f03a,South karnataka,Chamarajanagar,BR Hills,BR Hillsa902,mix,Outside,105,2,165,0,30,120,60,105,30,105,100,0,15,50,3,,0,0,5,0,49.0,45,11.80646,77.23604
61da9c3e-677d-4761-8f7c-791746a607f2,South karnataka,Chamarajanagar,MM Hills,MM Hillsa958,mix,Outside,75,5,135,0,30,240,30,75,30,60,100,0,15,0,5,,0,0,5,0,192.0,40,11.91735,77.25907
992c1d13-b470-48de-9ce2-976de80e9330,South karnataka,Chamarajanagar,BR Hills,BR Hills_130,tribal,Inside,180,0,240,0,150,300,150,180,120,180,50,0,15,0,8,,0,0,5,0,0.0,333,11.92308,77.23357
43058861-ff86-4314-bc0b-2209a4f42b05,South karnataka,Chamarajanagar,MM Hills,MM HillsV438,non tribal,Inside,300,0,420,90,120,150,210,300,60,60,0,100,6,0,30,2.0,0,10,15,0,310.0,230,12.1461172,77.7385639
76c6118c-f9a0-48d6-ba80-e69e2cee5e67,South karnataka,Chamarajanagar,MM Hills,MM HillsS691,non tribal,Outside,90,3,210,20,20,20,20,90,15,20,100,15,24,50,12,,0,0,15,30,1022.0,0,11.9914546,77.4976472
adbec5bf-ab51-4905-a8a5-eb7027d8821a,South karnataka,Chamarajanagar,MM Hills,MM HillsA543,mix,Outside,135,0,195,0,45,90,60,135,60,135,100,0,15,0,4,4.0,0,0,5,0,0.0,320,11.83325,77.23626
7ca36e67-a3a1-4592-98c0-df4353f22941,South karnataka,Chamarajanagar,BR Hills,BR Hillsc764,mix,Outside,30,4,30,0,20,20,20,30,2,30,100,0,22,50,14,,0,0,5,10,5160.0,191,11.90948,77.00135
60e296ab-4947-422a-a898-f4560f9dffb3,South karnataka,Chamarajanagar,BR Hills,BR Hills\641,mix,Outside,150,1,210,0,60,30,75,150,60,30,100,0,15,0,15,,0,0,5,0,13.0,569,11.85985,77.22974
43cd82aa-812f-47ec-ab89-597a1eaf03ec,South karnataka,Chamarajanagar,BR Hills,BR HillsJ898,non tribal,Outside,60,1,120,5,60,150,90,60,60,60,50,0,12,10,12,,0,0,5,0,572.0,0,11.89828,77.04629
bb246ad6-7a38-45b5-8b23-09887c9b7c11,South karnataka,Chamarajanagar,BR Hills,BR HillsD133,tribal,Outside,90,1,90,0,60,180,60,90,45,90,100,0,22,8,6,,0,0,5,0,0.0,218,11.89828,77.04629
f8a831ee-c532-48c1-b456-b0445301bf4a,South karnataka,Chamarajanagar,MM Hills,MM HillsQ177,non tribal,Outside,150,4,360,30,20,30,30,150,15,150,80,5,24,30,33,,0,0,20,20,3054.0,0,11.8300828,77.4503879
423b53ff-94ad-48b5-b680-7dc7fb3aa4eb,South karnataka,Chamarajanagar,BR Hills,BR Hillsb255,non tribal,Outside,45,9,105,0,15,5,60,45,45,45,100,0,24,50,48,,0,0,5,0,2368.0,0,12.14262,77.14426
9f30554c-f61c-408f-b33a-8250b0e0b888,South karnataka,Chamarajanagar,BR Hills,BR Hills[238,non tribal,Outside,45,2,45,0,30,120,90,45,30,45,100,0,23,95,8,,0,0,5,0,465.0,0,11.92103,77.06908
135ce7c5-a93d-4431-b66d-7698beacdeac,South karnataka,Chamarajanagar,BR Hills,BR HillsV412,non tribal,Outside,45,1,45,5,30,90,30,45,30,45,100,0,22,75,4,,0,0,5,0,298.0,0,11.85362,77.01394
ec7b1fba-12ea-454e-b02c-86da6a4e6596,South karnataka,Chamarajanagar,MM Hills,MM HillsW603,non tribal,Outside,120,4,200,30,15,30,30,120,15,15,100,10,24,50,20,,0,0,30,70,1540.0,0,11.9853635,77.492624
8e1a7451-1a37-4c1f-b484-52f1af06b188,South karnataka,Chamarajanagar,BR Hills,BR HillsH684,tribal,Outside,75,5,135,0,30,120,30,75,60,60,100,0,22,0,2,,0,0,5,0,0.0,72,11.98044,77.24757
6272544f-69a9-48d3-aa7c-47963d75be9b,South karnataka,Chamarajanagar,MM Hills,MM Hills[899,tribal,Outside,90,1,300,15,45,45,60,90,90,90,100,10,18,0,6,,0,0,15,0,507.0,31,12.13767,77.47305
c0529df7-ba94-4c4e-b99d-9d1fd3ef202a,South karnataka,Chamarajanagar,BR Hills,BR HillsG134,non tribal,Outside,120,2,180,0,10,150,60,120,30,120,100,0,15,50,2,,0,0,5,0,555.0,0,11.81519,77.24783
a4651034-8599-49b3-8964-272e171e239b,South karnataka,Chamarajanagar,BR Hills,BR HillsC471,tribal,Outside,60,4,60,0,30,90,30,60,30,30,95,0,9,25,6,,0,0,5,0,0.0,423,11.77291,77.087011
409221df-c6a6-4fe2-9328-1c05cc624489,South karnataka,Chamarajanagar,BR Hills,BR HillsO809,tribal,Outside,210,2,270,0,90,20,120,210,90,210,100,0,15,0,5,,0,0,5,0,0.0,474,11.84218,77.225951
9953f767-e1fa-4c31-9bd2-6fdd0182c562,South karnataka,Chamarajanagar,BR Hills,BR Hillsc830,tribal,Inside,60,2,100,0,10,15,50,75,5,60,75,0,18,0,9,,0,0,5,0,0.0,345,11.98361,77.1396
462d5c1e-abc9-4930-b5d9-e4d33b4cf89a,South karnataka,Chamarajanagar,MM Hills,MM Hillsa869,mix,Outside,120,2,180,0,20,90,20,120,60,120,80,0,15,0,5,,0,0,5,0,200.0,85,11.92434,77.2907
1cbfe403-0d20-42a5-abe7-48f0b630ff82,South karnataka,Chamarajanagar,MM Hills,MM Hills`760,non tribal,Outside,90,0,240,60,90,90,90,90,90,90,75,0,15,0,2,,0,0,10,0,95.0,0,12.0982,77.2923317
3ae121df-9930-473d-b75d-8982e418f4cd,South karnataka,Chamarajanagar,BR Hills,BR HillsN476,mix,Outside,105,3,165,0,15,90,30,105,15,105,100,0,15,70,11,,0,0,5,0,830.0,20,11.84306,77.247879
a5c88216-e421-41b9-a68b-0475ade26f3b,South karnataka,Chamarajanagar,BR Hills,BR Hills`231,non tribal,Outside,30,6,90,0,10,5,10,30,10,30,100,0,22,75,20,,0,0,5,0,1962.0,0,12.17029,77.21364
64a4fd9c-7f19-4d74-b719-a59ef92e657e,South karnataka,Chamarajanagar,MM Hills,MM HillsQ677,mix,Inside,150,5,280,45,45,40,40,120,150,150,90,10,10,0,0,3.0,0,100,30,0,612.0,31,12.0239826,77.6318587
4dadc5a4-73b0-462f-a0fc-f10a1fc47a6e,South karnataka,Chamarajanagar,BR Hills,BR HillsT215,tribal,Outside,135,2,195,0,60,90,60,135,75,135,100,0,15,0,2,,0,0,5,0,0.0,86,11.9299,77.28733
3e3ea969-d649-4387-81c7-6b834f43c795,South karnataka,Chamarajanagar,BR Hills,BR HillsF462,non tribal,Outside,45,1,105,0,45,240,60,45,5,45,95,0,22,0,20,,0,0,5,0,500.0,0,12.09633,77.13012
d7521ed0-3e20-468c-921f-ab875bbf2039,South karnataka,Chamarajanagar,MM Hills,MM HillsU685,mix,Outside,150,5,420,15,30,15,45,150,20,30,95,10,24,50,50,,0,0,30,10,1146.0,184,11.8023139,77.4475145
d44dacc2-8407-4e4a-9ef8-cd3362daaf50,South karnataka,Chamarajanagar,BR Hills,BR HillsO617,tribal,Outside,120,1,180,0,60,240,90,120,60,120,100,0,15,0,4,,0,0,5,0,0.0,251,11.8976,77.24915
86fc69a8-2cc4-4390-9d5f-7d77bed08d61,South karnataka,Chamarajanagar,BR Hills,BR Hills_427,mix,Outside,60,5,60,0,10,10,30,60,30,60,100,0,20,0,36,,0,0,5,0,2915.0,290,11.95142,77.04566
a7675f03-4204-4427-8db5-c010e7cb75e7,South karnataka,Chamarajanagar,BR Hills,BR Hillsb671,tribal,Outside,90,1,150,0,90,120,80,100,90,90,20,0,12,0,3,,0,0,5,0,0.0,516,12.08117,77.0831
59b47b08-eca7-4dd9-b2d8-647b268b46d1,South karnataka,Chamarajanagar,BR Hills,BR HillsS216,tribal,Inside,225,0,225,15,225,120,210,225,210,225,0,0,0,0,1,,0,0,5,0,0.0,60,11.87529,77.18275
eadfe9ca-c25b-4c9b-87d3-cd53a689e0c6,South karnataka,Chamarajanagar,BR Hills,BR HillsE322,tribal,Inside,165,0,165,10,165,240,150,165,120,150,0,100,2,0,0,,0,0,120,0,0.0,40,11.84726,77.16614
b69e71d1-55ee-4253-9f12-0c1bc9afae8d,South karnataka,Chamarajanagar,BR Hills,BR HillsJ718,tribal,Outside,75,0,135,20,60,60,60,75,75,75,90,0,6,0,4,,0,0,5,0,0.0,160,12.04937,77.22378
7d2996d5-fab3-49ec-991f-29f805544465,South karnataka,Chamarajanagar,BR Hills,BR Hills`874,mix,Outside,60,0,60,0,30,45,30,60,30,60,100,0,24,0,6,,0,0,5,0,515.0,120,11.87006,77.04325
5a390a12-1e86-4833-8f08-a9d913d57942,South karnataka,Chamarajanagar,MM Hills,MM HillsP298,tribal,Outside,210,3,420,10,30,90,90,220,30,60,20,10,16,0,7,2.0,0,0,20,0,0.0,240,11.8247216,77.4173628
176c6647-c448-4883-ab4b-9f3ec6fd8ae5,South karnataka,Chamarajanagar,BR Hills,BR HillsB370,tribal,Inside,65,2,105,15,30,30,60,85,30,65,0,0,0,0,2,,0,0,5,0,0.0,326,12.00021,77.1445
92c6da06-a735-4b0a-a252-2ebeee16ef87,South karnataka,Chamarajanagar,BR Hills,BR HillsA193,tribal,Outside,180,0,240,0,60,210,120,180,90,180,80,0,15,0,5,,0,0,5,0,0.0,207,11.80003,77.24198
e23ccbe1-cd58-4db4-a294-fd1cba63fe81,South karnataka,Chamarajanagar,MM Hills,MM Hills_754,mix,Inside,150,1,300,30,60,60,60,150,120,120,100,40,10,0,0,,0,80,20,0,557.0,82,11.99701,77.55207
a01bd418-0c9f-4530-abde-bd87c75aabfa,South karnataka,Chamarajanagar,BR Hills,BR Hills_573,tribal,Outside,90,0,150,0,90,120,90,90,90,90,100,0,22,0,4,,0,0,5,0,0.0,159,12.08916,77.2126
9b31f5f0-f50d-44b4-be17-fb7193e9312f,South karnataka,Chamarajanagar,BR Hills,BR HillsB111,non tribal,Outside,40,5,100,0,20,20,15,40,30,30,100,0,22,50,6,,0,0,5,0,747.0,0,12.03916,77.2409
17ef57ff-ce0d-4bc2-b07d-d7f5e9e8092a,South karnataka,Chamarajanagar,BR Hills,BR HillsC902,mix,Outside,120,3,180,0,30,120,60,120,60,120,100,0,15,0,6,,0,0,5,0,208.0,200,11.82644,77.2507
f5ff0cc6-c1aa-41d4-8c01-2dd5ee04d692,South karnataka,Chamarajanagar,BR Hills,BR HillsG619,tribal,Inside,80,1,80,10,60,20,60,80,60,80,0,0,0,0,4,,0,0,10,0,0.0,550,11.90046,77.134
d0c22f96-77bc-4116-a353-41524a6ff58a,South karnataka,Chamarajanagar,BR Hills,BR Hills_860,non tribal,Outside,60,4,120,0,15,5,45,60,30,20,95,0,22,80,14,,0,0,10,70,2700.0,0,12.10975,77.24397
3518d81f-1dcf-4e76-ab59-f12d8210296b,South karnataka,Chamarajanagar,BR Hills,BR HillsB863,non tribal,Outside,15,6,75,0,15,5,45,15,15,15,100,0,22,75,10,,0,0,5,0,2000.0,0,12.13221,77.12648
6e9b1f61-22b2-40b9-9f29-9760099e25df,South karnataka,Chamarajanagar,MM Hills,MM HillsJ787,non tribal,Inside,130,3,360,15,15,30,70,70,70,75,85,10,24,0,4,,0,0,10,0,200.0,80,11.8191442,77.3610212
23001cee-5ca2-4b04-9eed-f9f26c80a8e8,South karnataka,Chamarajanagar,BR Hills,BR HillsB360,mix,Outside,75,0,135,0,75,240,105,75,45,75,75,0,22,0,3,,0,0,5,0,112.0,193,12.10006,77.15584
2171a753-1197-4bb2-88b4-1f93dfb03fc9,South karnataka,Chamarajanagar,BR Hills,BR HillsE325,tribal,Inside,165,0,165,90,105,105,150,165,105,165,0,100,3,0,0,,0,100,90,0,0.0,512,11.94746,77.1865
866e5578-9534-4bec-84c4-01afe4dbf208,South karnataka,Chamarajanagar,MM Hills,MM Hillsa558,mix,Inside,120,0,240,30,30,30,30,120,120,45,45,10,24,25,20,,0,0,30,25,1197.0,235,11.9838419,77.4790839
7732b813-fb92-43c9-94c4-af81e04242e2,South karnataka,Chamarajanagar,BR Hills,BR Hills[438,tribal,Outside,60,5,120,0,20,120,20,60,45,60,100,0,16,0,4,,0,0,5,0,0.0,172,11.94267,77.25266
7c6e970d-cb4f-47d7-b18e-a580eeb66943,South karnataka,Chamarajanagar,BR Hills,BR HillsJ719,tribal,Outside,160,1,220,0,60,15,75,160,60,40,90,0,15,0,6,,0,0,5,0,0.0,263,11.85639,77.22478
a71f7d49-3d3a-4467-b408-281620550901,South karnataka,Chamarajanagar,BR Hills,BR HillsY112,non tribal,Outside,45,7,45,0,5,5,5,45,5,30,90,0,9,40,12,,0,0,5,0,1136.0,0,11.77711,77.07695
59a3b0c2-9e58-4eaf-bcc0-7a61a814e875,South karnataka,Chamarajanagar,BR Hills,BR HillsG727,non tribal,Outside,60,5,120,0,60,0,30,60,15,60,100,0,20,80,20,,0,0,5,0,2207.0,160,12.04128,77.06513
6517b52c-7394-4103-a3a6-9e20b5fc9212,South karnataka,Chamarajanagar,MM Hills,MM HillsG469,mix,Outside,90,15,240,15,30,60,30,90,30,90,80,30,16,0,13,,0,0,10,0,12.0,956,12.0593977,77.5330543
ad717f9f-6eca-4666-a248-69ebb4c46db9,South karnataka,Chamarajanagar,BR Hills,BR HillsV952,non tribal,Outside,45,15,105,0,5,5,5,45,5,5,100,0,22,70,63,,0,0,5,0,4130.0,0,12.1343,77.22831
37345613-8245-4e63-a271-ebed565f0e8c,South karnataka,Chamarajanagar,MM Hills,MM Hills@511,mix,Inside,130,3,300,30,60,60,0,120,70,70,70,0,24,0,10,5.0,0,0,10,0,660.0,142,11.815414,77.3256696
6008ccd5-ef53-49d8-b3b3-ecb5a0bd0dfb,South karnataka,Chamarajanagar,MM Hills,MM Hillsa522,non tribal,Outside,90,0,210,20,20,20,20,90,90,90,95,0,24,0,4,1.0,0,0,15,0,452.0,0,12.044847,77.714284
