fulcrum_id,q1_site,q2_district,survey_site,deidentified_village,q6_communities,q7_protected_area,q8_travel_time_muncipal_admin,q9_public_trans_freq,q10_time_dist_headquarter,q11_walk_time_all_weather_road,q12_travel_time_higher_secondary,q13_subcenter_walk_time,q14_phc_travel_time,q15_taluk_hosp,q16_priv_clinic,q17_priv_hospital,q18_regular_electric,q19_solar_supply,q20_avg_pow_sup,q21_drinking_water_yard,q22_no_public_tanks,hand_pump,spring_water,q24_surface,q25_water_collect_time,q26_ro_plant,q27_non_tribal,q28_tribal_population,latitude,longitude
437b02f8-546c-443d-aa77-11ed59c7f8cb,South karnataka,Chamarajanagar,MM Hills,MM HillsA885,non tribal,Outside,40,25,180,20,0,0,40,40,0,40,100,5,24,80,12,,0,0,10,15,6712.0,0,12.0660552,77.4433455
a3b43864-eeea-4d42-a0b1-d686a5487ef5,South karnataka,Chamarajanagar,BR Hills,BR HillsV256,mix,Outside,120,2,180,0,30,90,30,120,45,120,100,0,15,0,4,,0,0,5,0,134.0,25,11.92794,77.27863
2992a611-dd24-4bff-9e25-9bada83b3dfa,South karnataka,Chamarajanagar,MM Hills,MM HillsC258,mix,Outside,100,3,160,0,15,15,15,100,35,100,100,0,15,20,9,,0,0,5,0,500.0,35,11.89591,77.29108
3d5768c2-662b-4189-b9aa-4aec50306fa4,South karnataka,Chamarajanagar,BR Hills,BR HillsT594,mix,Outside,60,2,60,0,75,75,75,60,30,60,100,0,8,50,5,,0,0,5,0,120.0,690,11.81198,77.05157
3387fb98-79a2-4756-b647-eb4ca3d28130,South karnataka,Chamarajanagar,BR Hills,BR HillsH985,non tribal,Outside,60,1,60,0,30,60,30,60,30,60,100,0,21,0,12,,0,0,5,0,348.0,0,11.77766,77.09941
aa013b03-1bdf-41e4-8e50-161359234a0f,South karnataka,Chamarajanagar,MM Hills,MM HillsQ369,mix,Outside,120,2,240,15,20,30,60,120,120,120,90,0,24,0,1,,0,0,20,0,1350.0,15,12.0989525,77.4942276
1c3c47af-aac2-4dd5-a3a8-a1cad1665852,South karnataka,Chamarajanagar,MM Hills,MM HillsP220,mix,Outside,20,5,150,15,30,10,20,20,20,20,100,10,24,40,10,,0,0,15,50,1500.0,0,12.0373667,77.3554941
6baf2e1e-84a1-4718-ba21-9b45013c40e5,South karnataka,Chamarajanagar,BR Hills,BR HillsH808,non tribal,Outside,15,8,75,0,15,5,45,15,15,15,100,0,22,100,7,,0,0,5,0,912.0,0,12.13772,77.12768
cb20785f-172a-4936-8ae9-fdd52bd15e23,South karnataka,Chamarajanagar,BR Hills,BR Hills_424,non tribal,Outside,45,6,105,0,5,5,5,45,30,30,100,0,22,75,20,,0,0,5,0,3500.0,0,12.0204,77.24844
085d354c-3250-417a-a13a-bd8698fdcc13,South karnataka,Chamarajanagar,MM Hills,MM HillsT688,non tribal,Outside,90,1,300,15,30,30,45,90,45,45,80,15,16,50,0,,0,0,10,0,848.0,0,12.099489,77.495007
3de317cf-a02e-47b0-8c3e-ca6022b2f656,South karnataka,Chamarajanagar,BR Hills,BR HillsE603,non tribal,Outside,20,25,80,0,5,5,5,20,5,20,98,0,24,90,22,,0,0,5,0,12000.0,0,12.15498,77.14622
6f6c6994-82b5-4202-afdd-138efa07054b,South karnataka,Chamarajanagar,BR Hills,BR HillsC541,mix,Outside,60,4,120,0,5,10,10,60,60,60,100,0,20,75,10,,0,0,5,0,859.0,750,12.06484,77.0798
27f17201-f2f5-4f1c-b851-9593623589f2,South karnataka,Chamarajanagar,MM Hills,MM HillsM576,mix,Outside,70,15,240,15,0,0,0,70,70,70,95,10,24,50,15,,0,0,10,60,3200.0,0,12.0333126,77.5892977
12d40762-806f-48ba-8310-33208403f036,South karnataka,Chamarajanagar,MM Hills,MM HillsW864,non tribal,Outside,30,10,180,10,15,0,30,30,30,30,85,0,24,70,19,,0,0,15,0,2530.0,0,12.1423773,77.3397275
c73b3139-a388-4c44-b966-3fb15ea243b0,South karnataka,Chamarajanagar,MM Hills,MM HillsZ419,mix,Outside,60,5,180,20,20,20,20,60,60,60,100,10,24,50,12,,0,0,10,40,1770.0,0,12.0070959,77.3800898
6e860811-1c37-45a5-ac8d-201295a131f7,South karnataka,Chamarajanagar,BR Hills,BR HillsP122,non tribal,Outside,50,6,110,0,5,5,15,50,10,10,97,0,22,80,15,,0,0,5,0,3230.0,0,12.12236,77.24755
1fad6899-bd22-4ec1-93b3-dd838d1b8945,South karnataka,Chamarajanagar,BR Hills,BR HillsJ275,tribal,Inside,65,2,105,15,30,30,55,85,30,65,10,0,18,0,4,,0,0,5,0,0.0,1563,12.00191,77.14664
7ee9386c-fbf5-4495-83bf-b43e622af98f,South karnataka,Chamarajanagar,BR Hills,BR HillsL255,tribal,Inside,180,1,180,5,180,300,150,180,90,120,0,100,6,0,1,,0,100,10,0,0.0,235,11.82725,77.16846
66f80650-9073-4b5f-aa9e-7a43e25fd7c5,South karnataka,Chamarajanagar,MM Hills,MM Hills^782,mix,Inside,180,0,330,30,30,30,180,180,120,180,100,30,17,10,15,,0,0,15,0,721.0,40,12.1068925,77.6229628
4d5b3a52-2da0-41a6-a6f7-b4aeb2fda563,South karnataka,Chamarajanagar,BR Hills,BR Hills`552,non tribal,Outside,20,7,60,0,10,5,10,30,5,20,99,0,12,90,5,,0,0,5,0,2645.0,490,11.99562,77.04242
136a3d67-76f9-4a4e-b809-d10057166e7d,South karnataka,Chamarajanagar,BR Hills,BR HillsT286,non tribal,Outside,120,0,180,0,30,60,30,120,30,120,90,0,15,0,4,,0,0,5,0,208.0,0,11.86636,77.245724
cf7faa54-2683-4291-a2c8-eafdad269307,South karnataka,Chamarajanagar,BR Hills,BR HillsC702,mix,Outside,150,1,210,0,120,270,120,150,120,150,100,0,15,0,4,,0,0,5,0,15.0,192,11.90015,77.23858
57aba661-77f8-4cc3-be20-ea4cc83d28a9,South karnataka,Chamarajanagar,MM Hills,MM HillsF421,mix,Inside,180,0,300,45,90,90,90,180,100,100,90,0,18,0,0,,0,100,20,0,83.0,6,11.99983,77.59702
2811decb-4f62-419e-88a6-aca4ab98f9ae,South karnataka,Chamarajanagar,MM Hills,MM HillsZ795,non tribal,Inside,150,0,330,30,60,75,75,150,150,150,0,100,0,20,1,0.0,0,60,30,0,28.0,180,12.01788,77.63626
378d6d90-87ea-4c47-8d0e-475b0b1216d1,South karnataka,Chamarajanagar,MM Hills,MM HillsB460,non tribal,Inside,150,3,345,20,20,0,0,150,60,100,90,0,18,25,10,4.0,0,0,10,0,900.0,0,11.8194474,77.3546779
627fed8f-586f-486f-9977-d45b0fb18f13,South karnataka,Chamarajanagar,BR Hills,BR HillsS479,tribal,Outside,75,1,135,0,75,150,105,75,75,75,50,0,12,0,3,,0,0,5,0,0.0,110,12.07397,77.1468
c684242e-fa16-449d-b455-50fd9c10d5c8,South karnataka,Chamarajanagar,BR Hills,BR Hills]517,tribal,Inside,210,0,210,45,150,150,180,210,180,210,0,0,0,0,0,,0,100,10,0,0.0,25,11.81699,77.16985
bd5debe3-df4d-4347-826e-dfd7b57d60a4,South karnataka,Chamarajanagar,BR Hills,BR HillsA991,non tribal,Outside,90,0,90,0,45,45,45,90,45,60,100,0,9,100,5,,0,0,5,0,820.0,0,11.76644,77.06882
882648ec-4acb-4805-b611-b6a4234a3045,South karnataka,Chamarajanagar,BR Hills,BR Hills\684,tribal,Outside,65,8,65,5,35,50,35,65,35,50,15,0,9,0,5,,0,0,5,0,0.0,258,11.77766,77.09941
309ee0b5-aaf0-4e9a-99c8-d0d3aec6d8e7,South karnataka,Chamarajanagar,BR Hills,BR HillsM982,mix,Outside,120,1,120,0,60,120,90,120,60,60,100,0,15,100,2,,0,0,5,0,0.0,1480,11.96637,77.09856
b3468fd4-ef4f-4985-843d-89176cc7eb95,South karnataka,Chamarajanagar,BR Hills,BR HillsO582,tribal,Inside,70,2,110,0,10,25,60,75,10,70,75,0,18,0,8,,0,0,5,0,0.0,40,11.97968,77.14228
49f9a0c4-9974-4890-b931-e02cbb95d23d,South karnataka,Chamarajanagar,MM Hills,MM HillsI571,mix,Inside,90,3,200,20,30,30,30,90,30,30,95,30,24,0,10,,0,0,10,20,620.0,110,11.9636,77.46759
99c0e62b-d368-4196-ada7-76a2920e4ef2,South karnataka,Chamarajanagar,MM Hills,MM HillsP291,mix,Inside,170,0,300,75,75,120,120,170,90,90,0,100,0,0,0,2.0,0,100,30,0,141.0,41,12.032297,77.650851
febc9cd7-b7a6-45c8-9752-79fb43b36e1e,South karnataka,Chamarajanagar,MM Hills,MM HillsV124,non tribal,Outside,45,5,210,10,15,15,45,45,45,45,80,5,24,0,10,,0,0,20,0,734.0,0,12.1352648,77.3628271
ef69f4bb-f5c1-492e-bc55-9809584238f7,South karnataka,Chamarajanagar,BR Hills,BR HillsR243,non tribal,Outside,30,10,30,0,10,10,10,30,10,30,100,0,15,50,31,,0,0,5,0,7555.0,0,11.93753,77.02631
3df3c2fc-7c69-495b-8873-88bc38851c2c,South karnataka,Chamarajanagar,MM Hills,MM HillsZ682,mix,Inside,180,3,370,60,30,30,40,200,30,30,80,20,24,20,10,0.0,0,0,15,0,459.0,252,11.8229952,77.3754771
58c0ddc3-100a-497e-9343-6c4a1b638328,South karnataka,Chamarajanagar,BR Hills,BR HillsK789,tribal,Inside,210,0,270,60,120,120,120,210,150,210,0,0,0,0,2,,0,0,10,0,0.0,220,11.91607,77.21065
65416cc0-ded9-41de-87bb-5444bd076f77,South karnataka,Chamarajanagar,BR Hills,BR HillsE807,non tribal,Outside,45,5,45,0,30,5,30,45,30,45,80,0,22,30,30,,0,0,10,0,2500.0,0,11.93795,77.04677
a2d68228-8766-4381-97b1-67f96ab9055a,South karnataka,Chamarajanagar,BR Hills,BR HillsJ628,non tribal,Outside,60,4,60,0,30,120,45,60,45,60,90,0,22,50,6,,0,0,5,0,1015.0,0,11.94791,77.03856
5a0c238d-3dbe-434f-a94b-08708a5b8a54,South karnataka,Chamarajanagar,BR Hills,BR HillsR589,tribal,Inside,60,2,60,0,45,120,120,60,45,60,50,0,23,0,7,,0,0,5,0,0.0,304,11.91522,77.08485
7570a235-c42a-4613-9ac1-36a0229e17ae,South karnataka,Chamarajanagar,MM Hills,MM HillsA403,non tribal,Inside,60,4,240,20,10,45,45,60,45,45,95,10,24,65,8,,0,0,10,15,2171.0,0,12.011609,77.5019817
24309569-130f-46a3-9b17-e215c17387df,South karnataka,Chamarajanagar,BR Hills,BR HillsV241,mix,Outside,90,4,150,0,5,5,15,90,5,90,100,0,15,90,5,,0,0,5,0,1096.0,20,11.86205,77.26041
c93f79c7-2018-4500-88d0-0d7287219fc2,South karnataka,Chamarajanagar,MM Hills,MM HillsT654,non tribal,Outside,45,10,180,10,45,20,0,45,45,45,100,0,24,80,10,,0,0,5,0,1288.0,0,12.0222785,77.413973
d208e937-3c91-4156-a2e5-1b0ff0b1dfe7,South karnataka,Chamarajanagar,MM Hills,MM Hills^642,tribal,Inside,135,4,270,15,45,45,45,135,40,40,100,100,10,0,10,,0,0,10,0,0.0,197,12.0221106,77.5940497
2fd711b9-7b2c-4bb8-a7cc-c5db866260ca,South karnataka,Chamarajanagar,BR Hills,BR HillsD740,non tribal,Outside,30,20,90,0,5,5,5,30,30,30,100,0,24,100,28,,0,0,5,0,4500.0,0,12.18414,77.16399
0debad40-230a-4df5-afdc-f0011afb75ec,South karnataka,Chamarajanagar,MM Hills,MM HillsK393,non tribal,Outside,120,3,330,15,3,30,30,180,45,45,100,10,24,20,20,,0,0,15,10,1811.0,0,11.8722379,77.4615049
5ee4a4f6-53a4-453b-bb89-11db805b15b6,South karnataka,Chamarajanagar,MM Hills,MM HillsL504,mix,Inside,100,0,220,10,0,0,0,100,100,100,90,10,24,60,4,9.0,0,0,10,0,2500.0,200,12.1128036,77.6005905
58ff8137-9f35-4b4c-9284-40ef4dc27da2,South karnataka,Chamarajanagar,BR Hills,BR HillsS986,tribal,Inside,60,0,105,30,45,45,45,105,50,105,0,100,6,0,3,,0,0,30,0,0.0,720,12.03362,77.13624
99fd2250-ce8a-4bc2-a2f9-cde7973d8b02,South karnataka,Chamarajanagar,MM Hills,MM HillsI350,non tribal,Outside,90,4,150,0,5,5,5,90,90,30,100,0,15,75,25,,0,0,5,0,4000.0,0,11.89341,77.28774
a3e9be36-c58d-41d6-9868-3d2d9baf4152,South karnataka,Chamarajanagar,MM Hills,MM HillsJ960,non tribal,Outside,60,0,180,20,30,30,30,60,20,45,95,0,24,70,4,6.0,0,0,10,0,2000.0,0,12.0678259,77.4134808
b6491981-1358-4e8a-bac7-7ead3e9632d6,South karnataka,Chamarajanagar,MM Hills,MM Hills^481,non tribal,Inside,20,0,140,10,20,20,20,20,20,20,80,10,18,10,14,3.0,0,0,5,80,899.0,0,12.0320057,77.5904341
9ee45d13-1d26-464e-a3b8-6abaef6c531f,South karnataka,Chamarajanagar,BR Hills,BR HillsA695,mix,Outside,60,8,60,0,30,60,30,60,30,30,95,0,9,0,8,,0,0,5,0,511.0,59,11.77318,77.10609
de54f0e5-d157-4279-baf4-eb4ce076a602,South karnataka,Chamarajanagar,BR Hills,BR Hills`814,mix,Outside,75,8,75,0,45,90,45,75,45,45,90,0,9,15,12,,0,0,5,0,450.0,330,11.77318,77.10609
d6e8a247-b804-4d9d-9150-038b6fa61f52,South karnataka,Chamarajanagar,BR Hills,BR Hillsb211,non tribal,Outside,60,1,60,0,30,60,30,60,30,60,100,0,24,90,2,,0,0,10,0,570.0,0,11.92931,77.03514
7f1a1a3b-5be4-4e4e-82bb-f96e1dbd222e,South karnataka,Chamarajanagar,BR Hills,BR HillsW566,mix,Outside,90,0,150,0,90,150,90,90,90,90,100,0,24,5,3,,0,0,5,0,142.0,148,12.09512,77.19154
b317ef41-a006-4f66-b924-ff17531fe7dc,South karnataka,Chamarajanagar,MM Hills,MM HillsB175,non tribal,Outside,50,12,170,15,0,0,0,50,0,50,95,15,24,50,10,5.0,0,0,10,30,8000.0,0,12.0023962,77.3954334
af471426-7186-4ffb-a46b-2a7e50ab6425,South karnataka,Chamarajanagar,MM Hills,MM HillsC885,mix,Outside,120,6,280,15,20,20,20,120,90,120,90,0,12,10,6,,0,0,10,0,509.0,25,12.113345,77.620648
ab57e807-523c-4a0f-980b-1a409539615c,South karnataka,Chamarajanagar,MM Hills,MM HillsN604,non tribal,Inside,100,4,210,30,30,45,45,90,45,45,90,10,24,50,18,,0,0,15,50,1540.0,0,11.9718708,77.4720616
dcac2175-94f8-48a8-903c-94434f0f7aeb,South karnataka,Chamarajanagar,BR Hills,BR HillsL523,tribal,Outside,135,1,135,15,75,120,105,135,75,75,100,0,15,0,1,,0,0,5,0,0.0,50,11.95069,77.1011
c52db2d4-b55f-4a32-8ab1-477a649cc281,South karnataka,Chamarajanagar,MM Hills,MM Hillsb432,mix,Inside,70,4,250,15,30,25,45,90,45,45,90,90,24,0,7,2.0,0,0,10,0,210.0,160,11.9296552,77.3456917
974f4404-0285-403d-834e-26f1d49587bf,South karnataka,Chamarajanagar,BR Hills,BR Hills@772,tribal,Outside,100,0,160,30,45,120,45,100,60,60,50,0,18,0,7,,0,0,5,0,0.0,228,12.01913,77.249911
f59663ec-35a6-408c-95bf-602689bc628f,South karnataka,Chamarajanagar,MM Hills,MM Hillsc695,non tribal,Outside,90,2,210,10,15,0,45,90,45,45,70,0,24,80,3,,0,0,10,0,1237.0,0,12.097741,77.4842604
120766c5-0f46-45c9-8e72-047377ab93ac,South karnataka,Chamarajanagar,BR Hills,BR HillsR425,non tribal,Outside,45,2,90,0,10,10,15,45,15,45,100,0,18,75,3,,0,0,5,0,1052.0,1050,12.08889,77.08224
8b713958-a5a7-4803-9fbc-1681dc24b430,South karnataka,Chamarajanagar,BR Hills,BR HillsT226,non tribal,Outside,30,5,30,0,20,5,20,30,20,30,80,0,24,75,12,,0,0,5,0,2320.0,0,11.85293,77.0039
0e623ae3-985f-4ef7-b2d1-a878cc0e2232,South karnataka,Chamarajanagar,BR Hills,BR HillsA182,non tribal,Outside,15,15,75,0,15,5,20,15,15,15,100,0,24,100,7,,0,0,5,5,3000.0,0,12.15873,77.12582
935c647d-c800-4636-9052-2189d3ddae87,South karnataka,Chamarajanagar,BR Hills,BR Hillsa494,tribal,Inside,50,2,90,0,30,40,50,70,20,50,25,0,18,0,2,,0,0,5,0,0.0,465,11.99764,77.15047
db77f7e6-e9c3-4feb-a77a-e9aeec0d258d,South karnataka,Chamarajanagar,BR Hills,BR HillsK663,non tribal,Outside,45,10,105,0,5,5,15,45,5,15,100,0,22,100,13,,0,0,5,0,3111.0,0,12.1446,77.22087
075cf5ad-ae20-49ac-8b8a-4d41c684675f,South karnataka,Chamarajanagar,BR Hills,BR HillsC797,tribal,Outside,180,0,240,30,75,60,75,180,75,180,100,0,15,0,2,,0,0,5,0,0.0,48,11.85451,77.27992
2ac6b407-11cf-45eb-8e06-99ec123ce35a,South karnataka,Chamarajanagar,BR Hills,BR HillsW395,tribal,Outside,60,8,60,0,30,45,30,60,30,45,20,0,9,0,4,,0,0,5,0,0.0,256,11.77273,77.10009
07b432c3-06f2-4797-8f28-11b89d95fc66,South karnataka,Chamarajanagar,MM Hills,MM HillsR546,mix,Inside,75,5,240,15,40,10,10,120,20,20,90,0,24,70,5,3.0,0,0,10,20,1468.0,0,11.983956,77.4793626
99cc245c-7ba6-43c9-9eab-e105742d7894,South karnataka,Chamarajanagar,MM Hills,MM HillsG523,mix,Outside,210,3,400,30,60,60,180,180,60,60,50,30,24,0,14,2.0,0,0,20,0,300.0,246,11.8257414,77.3915415
4a3e203c-ac17-47e2-9b55-da20f0555097,South karnataka,Chamarajanagar,BR Hills,BR Hillsa339,mix,Outside,20,7,60,0,15,5,20,30,30,30,100,0,12,95,6,,0,0,5,0,1412.0,300,12.01299,77.04104
e0d5660f-487e-4c29-8d5a-72a403f5e0d7,South karnataka,Chamarajanagar,BR Hills,BR Hills[255,non tribal,Outside,30,5,90,0,20,15,60,30,30,30,100,0,22,100,3,,0,0,5,0,2000.0,0,12.12475,77.13243
10e323c5-9bac-413e-8a32-e311c5631e48,South karnataka,Chamarajanagar,BR Hills,BR HillsR798,non tribal,Outside,120,5,180,0,20,5,60,120,20,90,100,0,15,0,11,,0,0,5,0,522.0,0,11.87886,77.26239
21d9f032-2d18-44cc-bd57-71ae4b77d0dc,South karnataka,Chamarajanagar,MM Hills,MM HillsR565,non tribal,Outside,30,6,150,10,30,30,30,30,30,30,90,10,24,70,12,,0,0,10,0,1507.0,0,12.0812294,77.2779227
935d663f-c0e1-4885-94c7-f7bc5bad1727,South karnataka,Chamarajanagar,BR Hills,BR HillsP172,mix,Outside,120,1,180,0,90,240,90,120,60,120,100,0,15,0,3,,0,0,5,0,81.0,25,11.88339,77.243928
ee4088a7-71d5-41d1-96e0-44e3969831f0,South karnataka,Chamarajanagar,BR Hills,BR HillsE391,non tribal,Outside,10,20,45,0,10,15,10,25,10,10,100,0,19,80,10,,0,0,5,0,1217.0,530,12.04565,77.04317
09806dd6-0c1f-44d4-bf67-9c3eb529885f,South karnataka,Chamarajanagar,MM Hills,MM HillsX576,non tribal,Outside,105,4,165,0,15,20,15,150,15,120,100,0,16,90,5,,0,0,10,20,2500.0,0,11.86537,77.27407
511e01b7-8e55-4252-b934-656867910ffc,South karnataka,Chamarajanagar,BR Hills,BR HillsX230,non tribal,Outside,30,2,60,0,30,20,30,40,30,40,100,0,20,50,7,,0,0,5,0,476.0,856,12.04229,77.0807
7f8e9383-804a-430f-bd20-7fa6db8dd3a7,South karnataka,Chamarajanagar,MM Hills,MM HillsF690,non tribal,Outside,90,15,210,15,30,45,45,90,30,30,100,0,18,0,17,8.0,0,0,30,10,1382.0,0,12.0657585,77.5051924
fe860701-314d-4a72-ac62-f0a98d8f1fb3,South karnataka,Chamarajanagar,BR Hills,BR HillsM249,non tribal,Outside,60,10,60,0,10,10,10,60,10,60,100,0,18,90,6,,0,0,5,0,1600.0,0,11.77803,76.99125
e244add6-5473-4dd7-aa43-76e6c7791239,South karnataka,Chamarajanagar,BR Hills,BR HillsG523,non tribal,Outside,60,7,60,0,15,15,15,60,15,30,100,0,9,75,15,,0,0,5,0,600.0,0,11.77867,77.077234
6496be7f-164c-4620-8b38-df2f376be81b,South karnataka,Chamarajanagar,MM Hills,MM HillsT556,mix,Outside,150,0,210,0,30,30,60,150,20,150,100,0,15,0,6,,0,0,5,0,645.0,90,11.85112,77.26447
989f1145-fc25-4614-a31c-4c1e33a62b56,South karnataka,Chamarajanagar,BR Hills,BR Hillsc820,mix,Outside,30,5,90,0,15,5,30,30,30,30,98,0,23,50,25,,0,0,5,10,4392.0,40,12.02181,77.06149
77829f5c-0253-4afc-bff8-2c6671fbab54,South karnataka,Chamarajanagar,BR Hills,BR HillsV868,mix,Inside,60,2,100,5,20,30,50,80,60,60,80,0,18,0,11,,0,0,5,0,42.0,400,11.99152,77.14982
ba571413-6751-4730-a886-8aaee641f926,South karnataka,Chamarajanagar,BR Hills,BR HillsP215,tribal,Outside,90,0,90,0,45,45,45,90,45,75,20,0,9,8,2,,0,0,5,0,0.0,188,11.75734,77.07773
75601e1f-cf6f-43e3-9615-0f69b736d67e,South karnataka,Chamarajanagar,BR Hills,BR HillsA234,mix,Outside,180,0,240,0,120,300,120,180,120,180,100,0,15,0,2,,0,0,5,0,120.0,20,11.91146,77.260772
66143ecf-2b75-4de4-9116-8af322b04906,South karnataka,Chamarajanagar,BR Hills,BR Hills_168,tribal,Outside,60,1,120,0,60,150,90,60,60,60,100,0,12,0,3,,0,0,5,0,0.0,114,12.06769,77.15392
7f84b132-81bc-4573-92e7-2414829875c5,North east ,Pakke kesang,Pakke,Pakke]870,tribal,Outside,60,3,60,5,20,10,15,60,60,300,90,0,24,20,4,0.0,0,100,20,0,30.0,70,27.26789,93.08847
93282340-1dbb-4adb-857b-16253464d8f0,North east ,west kameng,Pakke,PakkeQ929,mix,Outside,25,3,172,1,25,25,35,35,45,55,80,20,0,1,0,,0,100,7,0,75.0,25,27.07194444,92.59083333
22a06dcf-f70a-47d9-ad51-de18fd762377,North east ,east kameng,Pakke,PakkeL408,tribal,Fringe,20,4,190,10,10,10,20,195,195,230,100,0,23,4,2,,0,100,20,0,20.0,80,26.93400556,93.0119
05df11c2-2055-47be-a2fc-d5f1daf3c4af,North east ,east kameng,Pakke,PakkeH169,tribal,Fringe,25,5,190,15,20,20,25,180,160,245,100,0,20,0,1,,0,100,10,0,20.0,80,26.91902,93.05752
ebb51b2e-1d49-4bf8-bc18-b668fe669752,North east ,west kameng,Pakke,PakkeQ925,mix,Fringe,40,3,168,1,30,30,40,40,50,60,0,100,0,1,0,,0,100,10,0,60.0,40,27.08138889,92.58888889
83517abc-1be4-40fa-aded-2c559216622b,North east ,west kameng,Pakke,PakkeO999,mix,Outside,50,4,120,5,10,35,50,50,60,75,100,0,20,5,2,,0,100,10,0,60.0,40,27.07422222,92.58892222
bf1f2a7d-8364-4c32-949d-ab402cdefb1d,North east ,east kameng,Pakke,PakkeL287,tribal,Fringe,15,5,180,5,10,10,15,180,150,240,100,0,22,10,2,,0,100,25,0,35.0,65,26.95861,93.01066
a622991f-95bc-4fda-a75d-258e89e0d879,North east ,west kameng,Pakke,Pakkec973,mix,Outside,30,3,180,1,30,30,30,30,30,30,20,12,10,0,0,,0,100,2,0,45.0,5,27.08055556,92.58916667
16bb717b-3629-4ca4-b91d-93a6bfd3c135,North east ,east kameng,Pakke,PakkeZ404,tribal,Fringe,45,4,60,2,15,10,15,60,60,120,80,0,23,5,2,,0,100,10,0,30.0,70,27.28376,92.86382
3fba8126-aba3-4785-830f-9d7221a1404a,North east ,west kameng,Pakke,PakkeF151,mix,Outside,35,3,165,1,25,30,35,35,45,60,0,50,0,1,0,,0,100,15,0,95.0,5,27.04694444,92.59527778
fd691ea6-690e-4a20-bc4c-185d423987a0,North east ,west kameng,Pakke,PakkeX685,mix,Outside,35,3,165,1,25,30,35,35,45,60,0,50,0,1,0,,0,100,15,0,95.0,5,27.05,92.59555556
375a8328-54ff-4ea3-82e1-5d099a0b6850,North east ,Pakke kesang,Pakke,PakkeA414,tribal,Fringe,30,4,45,2,30,10,45,45,45,100,100,0,20,6,2,,0,100,15,0,10.0,90,27.15953,93.18596
35d0c3d6-ffd6-4060-b5b7-801a1cf88db0,North east ,east kameng,Pakke,PakkeD252,tribal,Fringe,15,5,30,2,10,10,18,30,10,30,60,0,24,5,2,,0,100,15,0,35.0,65,27.27971,92.88018
48b5894c-c0aa-4945-aa7c-c60f67f70f72,North east ,west kameng,Pakke,PakkeB771,tribal,Fringe,180,2,210,15,10,15,10,180,180,45,80,0,24,13,2,,0,100,25,0,40.0,60,27.17723,92.69334
07cb3b0b-4d86-4b2e-abaf-7c1d05dc4012,North east ,east kameng,Pakke,Pakkeb818,tribal,Fringe,90,2,120,15,10,15,60,120,120,120,90,0,18,10,3,,0,100,15,0,25.0,75,27.269,93.03797
35beaf44-15ff-4e58-9227-be0a8e6fd579,North east ,east kameng,Pakke,Pakke]755,tribal,Fringe,180,2,240,1,110,45,160,180,200,180,100,0,20,3,1,,0,100,15,0,25.0,75,27.27048,92.72691
f7e7ba17-1b64-40f9-bc16-fbd5c59a392e,North east ,west kameng,Pakke,PakkeB160,mix,Fringe,120,5,170,5,10,10,150,150,160,170,100,0,18,12,2,,0,100,10,0,60.0,40,27.10509,92.52637
3fd35d19-1853-4ab9-b3fa-837c2a188ad0,North east ,west kameng,Pakke,PakkeB542,tribal,Fringe,15,2,180,2,10,10,20,20,20,30,100,0,23,45,2,,0,100,20,0,40.0,60,27.03259,92.60899
0cfe7354-e03f-4f7f-a0f8-082ee5091d6a,North east ,west kameng,Pakke,Pakkea802,tribal,Outside,10,3,220,1,15,10,10,10,15,20,100,0,24,50,3,,0,100,20,0,40.0,60,27.05364167,93.02143611
4a2c85b0-a35b-4b5b-9ab0-b56f43ecb0f2,North east ,Pakke kesang,Pakke,PakkeG767,tribal,Outside,60,2,120,3,60,60,100,100,140,60,100,0,20,5,1,,0,100,10,0,5.0,95,27.21928,93.12504
